Id_Compra;Fecha;Id_Cliente;Id_Vehiculo;Costo Vehículo;IGV;id_Vendedor
3324;2015-07-12;612;8;18283.6954;0.18;12
5221;2015-07-06;451;142;17184.529;0.18;7
5561;2015-07-06;1079;148;16964.9592;0.18;1
7084;2015-07-06;265;64;17115.1125;0.18;9
10342;2015-07-06;748;146;17014.9952;0.18;3
16568;2015-06-11;58;37;17577.5046;0.18;7
18985;2015-06-11;928;49;17269.32;0.18;5
14665;2015-06-11;379;28;17717.6137;0.18;1
8782;2015-06-11;672;59;18055.7447;0.18;12
1694;2015-05-11;1062;134;17904.3146;0.18;10
14592;2015-05-11;848;97;17455.3364;0.18;9
18001;2015-05-11;649;178;17336.9475;0.18;6
48;2015-05-11;102;100;18028.7368;0.18;4
14555;2015-03-22;892;30;17312.688;0.18;8
18797;2015-03-22;1015;156;17112.6217;0.18;12
18308;2015-03-22;378;122;16910.643;0.18;1
19252;2015-03-22;45;97;17455.3364;0.18;8
11419;2015-03-21;458;121;17060.5781;0.18;11
17565;2015-03-21;374;92;17448.8832;0.18;7
12348;2015-03-21;1130;158;17344.6449;0.18;10
3847;2015-03-21;87;110;17185.4921;0.18;11
31;2015-02-23;530;6;17052.4917;0.18;11
17692;2015-02-23;247;161;16580.2274;0.18;10
2192;2015-02-23;1105;40;16916.2522;0.18;1
203;2015-02-23;864;169;17928.3266;0.18;7
719;2015-02-18;829;2;16713.2222;0.18;7
19009;2015-02-18;1051;42;17564.1448;0.18;10
7455;2015-02-18;953;46;16640.1123;0.18;12
9002;2015-02-18;949;160;16786.0843;0.18;11
7223;2015-02-04;945;152;16594.1316;0.18;2
19645;2015-02-04;568;37;17577.5046;0.18;6
4234;2015-02-04;377;61;17536.8308;0.18;3
8477;2015-02-04;36;10;16247.0667;0.18;4
6835;2015-01-17;800;177;16593.255;0.18;8
17650;2015-01-17;1083;46;16640.1123;0.18;5
18817;2015-01-17;12;71;17776.2143;0.18;12
3838;2015-01-17;380;16;17717.8557;0.18;5
16760;2015-01-07;451;116;17633.2773;0.18;9
1019;2015-01-07;680;7;17720.0447;0.18;2
19790;2015-01-07;494;72;17714.4702;0.18;10
2494;2015-01-07;174;22;17918.5433;0.18;1
11989;2016-12-24;1131;48;17018.6602;0.18;12
319;2016-12-24;248;48;17018.6602;0.18;11
5412;2016-12-24;371;38;18084.4457;0.18;4
17995;2016-12-24;721;140;17251.5879;0.18;6
15779;2016-11-14;811;82;17657.1417;0.18;9
3910;2016-11-14;442;155;17907.6649;0.18;11
7339;2016-11-14;560;13;17250.3325;0.18;8
18443;2016-11-14;946;119;17266.89;0.18;7
12963;2016-11-10;574;93;16751.329;0.18;3
4761;2016-11-10;362;143;17615.8517;0.18;10
18989;2016-11-10;426;22;17918.5433;0.18;11
9882;2016-11-10;518;15;17195.1571;0.18;6
10557;2016-11-07;492;27;17379.5676;0.18;9
13503;2016-11-07;433;51;17423.0083;0.18;11
9044;2016-11-07;94;148;16964.9592;0.18;3
1378;2016-11-07;727;83;17259;0.18;4
3998;2016-10-23;77;59;18055.7447;0.18;5
4118;2016-10-23;1124;157;18057.8296;0.18;8
863;2016-10-23;269;71;17776.2143;0.18;9
4254;2016-10-23;1134;107;17260.4854;0.18;6
4954;2016-10-13;259;42;17564.1448;0.18;9
14508;2016-10-13;684;167;18199.8904;0.18;4
821;2016-10-13;396;56;17321.6625;0.18;4
17051;2016-10-13;675;116;17633.2773;0.18;4
16565;2016-09-25;940;166;18141;0.18;3
6423;2016-09-25;974;160;16786.0843;0.18;10
9428;2016-09-25;574;173;17446.5585;0.18;5
13798;2016-09-25;6;155;17907.6649;0.18;9
11377;2016-08-14;964;29;17691.8129;0.18;8
3158;2016-08-14;510;113;17948.6684;0.18;11
8200;2016-08-14;351;179;17459.2253;0.18;1
1640;2016-08-14;398;36;17591;0.18;11
6455;2016-07-11;804;92;17448.8832;0.18;3
10809;2016-07-11;611;35;17928.1954;0.18;11
8502;2016-07-11;799;162;18489.8026;0.18;2
8577;2016-07-11;887;92;17448.8832;0.18;6
13906;2016-05-24;4;62;17052.0326;0.18;8
5306;2016-05-24;766;53;16746.6324;0.18;6
7315;2016-05-24;364;168;17486.2304;0.18;1
12953;2016-05-24;110;39;17190.856;0.18;1
19210;2016-05-17;728;37;17577.5046;0.18;5
16801;2016-05-17;281;71;17776.2143;0.18;3
4178;2016-05-17;39;13;17250.3325;0.18;5
4477;2016-05-17;1005;33;17013.6929;0.18;6
10609;2016-05-06;1160;28;17717.6137;0.18;1
14338;2016-05-06;31;143;17615.8517;0.18;11
2000;2016-05-06;101;62;17052.0326;0.18;11
17047;2016-05-06;494;81;17382.9556;0.18;3
3639;2016-04-15;47;66;18315.015;0.18;1
14034;2016-04-15;792;117;16779.5022;0.18;7
12943;2016-04-15;230;113;17948.6684;0.18;3
8490;2016-04-15;478;43;18339.896;0.18;2
12485;2016-03-10;650;20;17542.8297;0.18;12
4409;2016-03-10;893;112;17400.1259;0.18;3
17170;2016-03-10;791;152;16594.1316;0.18;10
14687;2016-03-10;709;64;17115.1125;0.18;3
518;2016-02-26;216;61;17536.8308;0.18;12
12375;2016-02-26;1066;83;17259;0.18;2
3155;2016-02-26;380;70;17297.2324;0.18;11
5370;2016-02-26;1091;109;17631.1562;0.18;5
802;2016-02-25;336;61;17536.8308;0.18;8
10797;2016-02-25;466;52;17750.2457;0.18;2
12978;2016-02-25;74;172;17640.3286;0.18;1
9357;2016-02-25;773;149;17525.4202;0.18;6
1199;2016-02-21;689;22;17918.5433;0.18;7
862;2016-02-21;913;161;16580.2274;0.18;12
17604;2016-02-21;540;45;17403.9439;0.18;1
8985;2016-02-21;16;28;17717.6137;0.18;2
2181;2016-01-07;1025;35;17928.1954;0.18;8
13149;2016-01-07;164;61;17536.8308;0.18;8
15129;2016-01-07;255;115;18308.6794;0.18;2
7910;2016-01-07;214;54;17780.12;0.18;1
11740;2015-10-16;900;89;17104.9976;0.18;2
13017;2015-10-16;1086;119;17266.89;0.18;8
18513;2015-10-16;934;44;17856.9977;0.18;2
999;2015-10-16;643;142;17184.529;0.18;8
19502;2015-10-06;317;178;17336.9475;0.18;8
17098;2015-10-06;441;157;18057.8296;0.18;1
16590;2015-10-06;943;35;17928.1954;0.18;6
5390;2015-10-06;1144;75;16943.3838;0.18;9
835;2015-09-14;443;86;16950.05;0.18;4
10383;2015-09-14;70;137;17781.9037;0.18;6
15854;2015-09-14;406;144;17190.175;0.18;6
4832;2015-09-14;98;151;17111.3824;0.18;3
18620;2015-08-28;775;68;17204.4696;0.18;8
16954;2015-08-28;1007;6;17052.4917;0.18;8
14587;2015-08-28;444;109;17631.1562;0.18;10
10860;2015-08-28;772;122;16910.643;0.18;1
3682;2015-08-13;135;148;16964.9592;0.18;6
6993;2015-08-13;968;144;17190.175;0.18;12
17889;2015-08-13;1059;169;17928.3266;0.18;7
13642;2015-08-13;435;100;18028.7368;0.18;11
2078;2015-08-06;355;40;16916.2522;0.18;7
18029;2015-08-06;862;98;17906.5446;0.18;8
17813;2015-08-06;19;76;17616.371;0.18;10
411;2015-08-01;528;117;16779.5022;0.18;2
2294;2015-08-01;768;97;17455.3364;0.18;8
9047;2015-08-01;1143;148;16964.9592;0.18;7
17731;2015-08-01;467;51;17423.0083;0.18;4
16173;2015-07-04;884;30;17312.688;0.18;1
19547;2015-07-04;798;11;17262.6083;0.18;6
2223;2015-07-04;116;65;17051.4158;0.18;7
9865;2015-07-04;603;130;17890.893;0.18;10
18885;2015-04-26;116;148;16964.9592;0.18;4
14582;2015-04-26;65;1;16766.9526;0.18;8
3727;2015-04-26;916;137;17781.9037;0.18;8
9747;2015-04-26;535;60;17267.65;0.18;1
18905;2015-03-01;520;142;17184.529;0.18;12
14857;2015-03-01;1092;151;17111.3824;0.18;3
852;2015-03-01;175;99;17414.9711;0.18;8
19701;2015-03-01;875;80;17378.0475;0.18;9
14773;2015-02-28;114;82;17657.1417;0.18;7
5811;2015-02-28;567;132;17145.7891;0.18;6
6773;2015-02-28;235;110;17185.4921;0.18;5
13131;2015-02-25;787;100;18028.7368;0.18;1
4796;2015-02-25;923;51;17423.0083;0.18;12
18867;2015-02-25;776;157;18057.8296;0.18;11
9382;2015-02-25;243;42;17564.1448;0.18;9
16935;2015-02-11;675;116;17633.2773;0.18;3
6285;2015-02-11;92;56;17321.6625;0.18;6
15703;2015-02-11;922;76;17616.371;0.18;11
19020;2015-01-19;72;170;17394.4193;0.18;3
5174;2015-01-19;35;47;17249.4684;0.18;6
8620;2015-01-19;521;87;17910.5681;0.18;9
13273;2015-01-19;322;99;17414.9711;0.18;6
2182;2016-12-10;1002;156;17112.6217;0.18;9
7754;2016-12-10;1005;31;16480.0186;0.18;12
17303;2016-12-10;277;151;17111.3824;0.18;6
9672;2016-12-10;1157;12;17374.121;0.18;11
1555;2016-11-30;378;94;17430.6716;0.18;8
13607;2016-11-30;1003;120;17585.6071;0.18;8
2817;2016-11-30;61;123;18127.1475;0.18;6
9999;2016-11-30;929;26;17178.5023;0.18;1
2997;2016-10-17;1049;83;17259;0.18;9
12567;2016-10-17;720;109;17631.1562;0.18;8
14020;2016-10-17;914;153;17178.9106;0.18;12
16428;2016-10-15;358;129;17768.6268;0.18;12
7094;2016-10-15;50;157;18057.8296;0.18;3
13037;2016-10-15;1115;164;16713.9247;0.18;12
367;2016-10-15;343;158;17344.6449;0.18;4
19307;2016-10-11;241;171;16709.9392;0.18;5
5546;2016-10-11;927;3;16966.2701;0.18;12
3599;2016-10-11;792;125;17255.4857;0.18;6
2164;2016-10-11;430;158;17344.6449;0.18;3
5805;2016-10-08;890;143;17615.8517;0.18;3
3756;2016-10-08;355;136;17564.6927;0.18;12
16023;2016-10-08;248;167;18199.8904;0.18;6
8578;2016-10-08;446;155;17907.6649;0.18;6
8077;2016-09-13;482;91;18290.6647;0.18;2
14081;2016-09-13;674;62;17052.0326;0.18;7
2341;2016-09-13;1116;119;17266.89;0.18;5
4849;2016-09-13;737;53;16746.6324;0.18;3
6798;2016-08-19;939;149;17525.4202;0.18;12
9431;2016-08-19;590;111;17418.8217;0.18;10
9362;2016-08-19;227;153;17178.9106;0.18;1
18368;2016-08-19;246;34;17408.408;0.18;5
7960;2016-08-17;175;19;16960.2;0.18;9
8957;2016-08-17;132;5;17132.9538;0.18;11
14502;2016-08-17;744;154;17280.4071;0.18;9
11637;2016-08-17;441;120;17585.6071;0.18;9
5210;2016-08-07;431;11;17262.6083;0.18;10
13904;2016-08-07;567;111;17418.8217;0.18;6
11828;2016-08-07;472;63;17379.3034;0.18;7
10444;2016-08-07;939;168;17486.2304;0.18;7
9829;2016-07-23;1012;137;17781.9037;0.18;6
1390;2016-07-23;796;34;17408.408;0.18;3
15516;2016-07-23;219;169;17928.3266;0.18;1
18373;2016-07-23;572;38;18084.4457;0.18;8
1575;2016-05-10;1125;173;17446.5585;0.18;10
16621;2016-05-10;640;19;16960.2;0.18;10
17714;2016-05-10;735;101;17492.7954;0.18;1
19494;2016-05-10;497;140;17251.5879;0.18;2
19323;2016-04-30;8;115;18308.6794;0.18;2
19713;2016-04-30;383;26;17178.5023;0.18;10
19460;2016-04-30;138;146;17014.9952;0.18;1
6374;2016-04-30;739;58;17594.3922;0.18;12
18191;2016-04-17;1137;161;16580.2274;0.18;12
6376;2016-04-17;514;33;17013.6929;0.18;8
2153;2016-04-17;1117;70;17297.2324;0.18;5
18502;2016-04-17;167;128;17474.2759;0.18;10
4223;2016-03-06;974;32;17718.1692;0.18;6
8601;2016-03-06;600;155;17907.6649;0.18;12
9753;2016-03-06;862;69;17785.2776;0.18;11
15756;2016-03-06;197;137;17781.9037;0.18;11
9009;2016-02-21;129;46;16640.1123;0.18;3
15798;2016-02-21;1120;20;17542.8297;0.18;9
19231;2016-02-21;240;170;17394.4193;0.18;7
18769;2016-02-21;303;151;17111.3824;0.18;8
12620;2016-01-15;476;21;17975.7649;0.18;5
9721;2016-01-15;984;2;16713.2222;0.18;11
5661;2016-01-15;601;76;17616.371;0.18;10
342;2016-01-15;456;10;16247.0667;0.18;3
6426;2015-11-26;1021;57;17677.2;0.18;3
5573;2015-11-26;519;93;16751.329;0.18;2
11219;2015-11-26;463;130;17890.893;0.18;10
1785;2015-10-30;1037;147;17281.0986;0.18;9
14490;2015-10-30;633;117;16779.5022;0.18;8
4624;2015-10-30;130;94;17430.6716;0.18;11
14929;2015-10-30;967;17;18067.7118;0.18;5
12004;2015-10-14;1170;156;17112.6217;0.18;6
13286;2015-10-14;378;137;17781.9037;0.18;11
15541;2015-10-14;746;31;16480.0186;0.18;12
15308;2015-10-14;580;38;18084.4457;0.18;5
11105;2015-09-29;445;40;16916.2522;0.18;4
15759;2015-09-29;13;128;17474.2759;0.18;9
10807;2015-09-29;149;151;17111.3824;0.18;5
11623;2015-09-29;436;133;17412.1905;0.18;10
3454;2015-09-06;572;96;17142.037;0.18;11
1933;2015-09-06;215;12;17374.121;0.18;8
10519;2015-09-06;382;36;17591;0.18;2
13575;2015-07-18;244;178;17336.9475;0.18;7
16309;2015-07-18;510;51;17423.0083;0.18;8
4976;2015-07-18;924;165;16851.875;0.18;9
610;2015-07-18;914;167;18199.8904;0.18;11
19593;2015-05-16;1084;28;17717.6137;0.18;7
9519;2015-05-16;909;9;17021.548;0.18;7
13346;2015-05-16;279;97;17455.3364;0.18;12
15478;2015-05-16;1123;79;17682.6483;0.18;7
6531;2015-05-08;219;108;18215.7071;0.18;7
10769;2015-05-08;401;92;17448.8832;0.18;5
6789;2015-05-08;430;90;17323.1615;0.18;4
14585;2015-05-08;949;146;17014.9952;0.18;5
19005;2015-03-19;514;65;17051.4158;0.18;4
14060;2015-03-19;854;162;18489.8026;0.18;3
19991;2015-03-19;202;112;17400.1259;0.18;12
12281;2015-03-19;240;160;16786.0843;0.18;7
3549;2015-03-01;315;122;16910.643;0.18;3
11451;2015-03-01;1175;64;17115.1125;0.18;3
1158;2015-03-01;494;126;18020.4532;0.18;7
4120;2015-03-01;159;101;17492.7954;0.18;4
10325;2015-02-27;34;176;17551.2512;0.18;7
9612;2015-02-27;697;172;17640.3286;0.18;6
3513;2015-02-27;191;121;17060.5781;0.18;4
14596;2015-02-27;973;173;17446.5585;0.18;4
10508;2015-02-03;8;177;16593.255;0.18;5
13591;2015-02-03;518;108;18215.7071;0.18;1
7968;2015-02-03;360;65;17051.4158;0.18;6
17898;2015-02-03;876;53;16746.6324;0.18;8
19028;2015-01-30;761;81;17382.9556;0.18;6
4357;2015-01-30;434;36;17591;0.18;12
12053;2015-01-30;625;145;17365.5349;0.18;5
12892;2015-01-30;549;92;17448.8832;0.18;11
12132;2015-01-15;788;88;16966.7553;0.18;8
1572;2015-01-15;112;130;17890.893;0.18;11
8724;2015-01-15;460;21;17975.7649;0.18;8
11713;2015-01-15;995;61;17536.8308;0.18;1
5618;2016-12-26;29;45;17403.9439;0.18;10
14330;2016-12-26;985;156;17112.6217;0.18;4
15969;2016-12-26;1065;127;17831.8761;0.18;1
795;2016-12-26;213;167;18199.8904;0.18;9
14605;2016-11-08;309;24;17133.0786;0.18;4
11236;2016-11-08;984;127;17831.8761;0.18;4
7038;2016-11-08;119;177;16593.255;0.18;2
1922;2016-11-08;61;26;17178.5023;0.18;2
7820;2016-11-08;565;22;17918.5433;0.18;5
9479;2016-11-08;636;102;17736.3395;0.18;11
11035;2016-11-08;1161;16;17717.8557;0.18;11
15209;2016-11-08;875;84;18439.7743;0.18;2
6158;2016-08-19;1169;85;17594.584;0.18;9
11845;2016-08-19;103;43;18339.896;0.18;7
16662;2016-08-19;1039;44;17856.9977;0.18;4
16987;2016-08-19;469;1;16766.9526;0.18;6
14316;2016-08-12;501;4;17688.2122;0.18;4
11848;2016-08-12;1175;137;17781.9037;0.18;6
8204;2016-08-12;1136;87;17910.5681;0.18;10
438;2016-07-19;600;40;16916.2522;0.18;6
16156;2016-07-19;939;15;17195.1571;0.18;7
4991;2016-07-19;865;162;18489.8026;0.18;9
9812;2016-07-19;1014;165;16851.875;0.18;8
759;2016-06-18;832;61;17536.8308;0.18;10
15819;2016-06-18;616;49;17269.32;0.18;6
14535;2016-06-18;800;68;17204.4696;0.18;9
1432;2016-06-18;242;13;17250.3325;0.18;1
476;2016-06-05;559;48;17018.6602;0.18;3
8298;2016-06-05;938;4;17688.2122;0.18;11
13865;2016-06-05;1056;62;17052.0326;0.18;11
13415;2016-06-05;623;39;17190.856;0.18;6
16121;2016-05-15;697;85;17594.584;0.18;9
11069;2016-05-15;888;2;16713.2222;0.18;7
19114;2016-05-15;1029;84;18439.7743;0.18;12
3204;2016-05-15;978;161;16580.2274;0.18;7
19715;2016-04-10;668;24;17133.0786;0.18;10
18177;2016-04-10;355;155;17907.6649;0.18;4
4661;2016-04-10;375;124;17481.4583;0.18;12
4316;2016-04-10;503;16;17717.8557;0.18;11
2441;2016-03-18;1106;98;17906.5446;0.18;2
18901;2016-03-18;933;81;17382.9556;0.18;12
5673;2016-03-18;217;23;17002.5247;0.18;6
6938;2016-03-18;529;134;17904.3146;0.18;8
4268;2016-03-15;1054;66;18315.015;0.18;9
14824;2016-03-15;348;108;18215.7071;0.18;4
12311;2016-03-15;577;62;17052.0326;0.18;9
16276;2016-03-15;1144;72;17714.4702;0.18;5
2640;2016-01-28;52;172;17640.3286;0.18;12
12983;2016-01-28;712;94;17430.6716;0.18;7
2315;2016-01-28;1033;74;18009.6518;0.18;3
13064;2016-01-28;220;160;16786.0843;0.18;2
1711;2016-01-18;1048;148;16964.9592;0.18;1
5345;2016-01-18;213;165;16851.875;0.18;5
17915;2016-01-18;693;56;17321.6625;0.18;12
17797;2016-01-18;456;12;17374.121;0.18;7
16179;2015-12-10;802;45;17403.9439;0.18;12
8381;2015-12-10;324;52;17750.2457;0.18;3
1504;2015-12-10;296;4;17688.2122;0.18;5
1838;2015-12-10;953;24;17133.0786;0.18;10
16436;2015-12-06;688;141;18733.9543;0.18;7
11782;2015-12-06;1043;99;17414.9711;0.18;9
13344;2015-12-06;744;25;17496.8069;0.18;10
5868;2015-11-27;549;161;16580.2274;0.18;4
4000;2015-11-27;499;31;16480.0186;0.18;6
942;2015-11-27;133;179;17459.2253;0.18;4
19771;2015-11-27;596;132;17145.7891;0.18;8
1339;2015-11-08;433;156;17112.6217;0.18;3
7672;2015-11-08;315;128;17474.2759;0.18;3
17424;2015-11-08;673;69;17785.2776;0.18;9
17612;2015-11-08;84;171;16709.9392;0.18;3
9358;2015-08-17;141;139;17052.093;0.18;12
9500;2015-08-17;298;3;16966.2701;0.18;1
1859;2015-08-17;845;139;17052.093;0.18;5
8351;2015-08-17;441;146;17014.9952;0.18;1
18493;2015-07-26;289;115;18308.6794;0.18;11
6804;2015-07-26;823;173;17446.5585;0.18;6
3346;2015-07-26;993;80;17378.0475;0.18;10
19284;2015-07-26;647;76;17616.371;0.18;12
14568;2015-07-20;772;142;17184.529;0.18;4
5425;2015-07-20;64;171;16709.9392;0.18;9
7551;2015-07-20;540;17;18067.7118;0.18;12
16792;2015-07-20;194;152;16594.1316;0.18;2
1663;2015-07-18;197;85;17594.584;0.18;7
7232;2015-07-18;823;91;18290.6647;0.18;8
7083;2015-07-18;843;102;17736.3395;0.18;5
19538;2015-07-18;1096;54;17780.12;0.18;6
4626;2015-07-18;794;18;17472.3209;0.18;3
1702;2015-07-18;1054;129;17768.6268;0.18;2
14487;2015-07-18;211;5;17132.9538;0.18;6
18469;2015-07-09;874;23;17002.5247;0.18;3
9917;2015-07-09;625;44;17856.9977;0.18;10
8904;2015-07-09;431;1;16766.9526;0.18;7
1428;2015-07-09;73;17;18067.7118;0.18;5
97;2015-06-01;192;4;17688.2122;0.18;4
10417;2015-06-01;522;110;17185.4921;0.18;8
7006;2015-06-01;422;54;17780.12;0.18;4
2961;2015-06-01;196;116;17633.2773;0.18;10
1589;2015-05-27;1044;88;16966.7553;0.18;5
7559;2015-05-27;869;152;16594.1316;0.18;6
4117;2015-05-27;461;16;17717.8557;0.18;11
13650;2015-05-27;34;79;17682.6483;0.18;7
19008;2015-05-26;57;117;16779.5022;0.18;6
3610;2015-05-26;939;52;17750.2457;0.18;12
4036;2015-05-26;484;131;16901.265;0.18;11
448;2015-05-26;979;63;17379.3034;0.18;3
15351;2015-02-25;23;145;17365.5349;0.18;2
3975;2015-02-25;824;171;16709.9392;0.18;5
19112;2015-02-25;496;112;17400.1259;0.18;4
16444;2015-02-25;396;170;17394.4193;0.18;10
19261;2015-02-21;1094;20;17542.8297;0.18;4
9059;2015-02-21;390;169;17928.3266;0.18;4
11826;2015-02-21;1062;62;17052.0326;0.18;8
7225;2015-02-21;329;134;17904.3146;0.18;10
11436;2015-01-08;725;140;17251.5879;0.18;12
5501;2015-01-08;887;23;17002.5247;0.18;12
8073;2015-01-08;368;106;17558.5944;0.18;7
5252;2015-01-08;13;35;17928.1954;0.18;6
17321;2017-01-19;552;173;17446.5585;0.18;3
2143;2017-01-19;543;171;16709.9392;0.18;10
1191;2017-01-19;627;88;16966.7553;0.18;7
16390;2017-01-19;143;76;17616.371;0.18;4
14359;2016-11-23;998;16;17717.8557;0.18;2
9936;2016-11-23;400;73;17036.0651;0.18;4
14001;2016-11-23;183;110;17185.4921;0.18;11
18532;2016-11-23;199;53;16746.6324;0.18;1
6322;2016-11-17;298;169;17928.3266;0.18;8
11001;2016-11-17;279;127;17831.8761;0.18;12
5194;2016-11-17;1078;98;17906.5446;0.18;12
7853;2016-11-17;250;171;16709.9392;0.18;8
17892;2016-10-22;1106;128;17474.2759;0.18;7
5300;2016-10-22;816;150;17594.2658;0.18;11
4033;2016-10-22;272;169;17928.3266;0.18;3
19978;2016-10-22;338;94;17430.6716;0.18;2
2527;2016-07-13;828;90;17323.1615;0.18;9
7195;2016-07-13;924;53;16746.6324;0.18;6
1626;2016-07-13;233;108;18215.7071;0.18;4
479;2016-07-13;1156;89;17104.9976;0.18;5
9434;2016-07-07;1043;114;17789.32;0.18;7
13655;2016-07-07;1004;93;16751.329;0.18;11
10633;2016-07-07;792;114;17789.32;0.18;6
16900;2016-07-07;230;38;18084.4457;0.18;5
2724;2016-06-27;1168;50;16277.7973;0.18;4
17040;2016-06-27;401;169;17928.3266;0.18;12
2252;2016-06-27;407;48;17018.6602;0.18;9
17018;2016-06-27;659;100;18028.7368;0.18;8
10329;2016-03-26;977;96;17142.037;0.18;4
1587;2016-03-26;558;49;17269.32;0.18;10
7343;2016-03-26;38;159;17331.0141;0.18;1
16888;2016-03-26;410;140;17251.5879;0.18;11
18333;2016-02-10;1035;132;17145.7891;0.18;8
11052;2016-02-10;157;79;17682.6483;0.18;9
10913;2016-02-10;1132;91;18290.6647;0.18;4
7594;2016-02-10;471;46;16640.1123;0.18;7
14714;2016-02-07;607;97;17455.3364;0.18;4
1784;2016-02-07;1044;169;17928.3266;0.18;3
19907;2016-02-07;123;40;16916.2522;0.18;1
5118;2015-12-16;179;139;17052.093;0.18;9
12901;2015-12-16;404;35;17928.1954;0.18;2
13075;2015-11-06;245;95;17671.2468;0.18;6
4303;2015-11-06;654;51;17423.0083;0.18;2
9657;2015-11-06;316;110;17185.4921;0.18;9
1232;2015-11-06;525;64;17115.1125;0.18;10
10045;2015-10-05;1024;153;17178.9106;0.18;12
4779;2015-10-05;854;95;17671.2468;0.18;5
9156;2015-10-05;514;30;17312.688;0.18;8
6691;2015-10-05;740;9;17021.548;0.18;12
9922;2015-08-31;723;162;18489.8026;0.18;10
14465;2015-08-31;213;175;17766.5556;0.18;11
55;2015-08-31;132;143;17615.8517;0.18;5
522;2015-08-31;948;127;17831.8761;0.18;2
676;2015-08-28;1143;46;16640.1123;0.18;6
10223;2015-08-28;329;70;17297.2324;0.18;11
8594;2015-08-28;812;133;17412.1905;0.18;9
5071;2015-08-28;446;176;17551.2512;0.18;9
3899;2015-08-15;835;171;16709.9392;0.18;3
10993;2015-08-15;878;16;17717.8557;0.18;1
3989;2015-08-15;229;122;16910.643;0.18;7
17186;2015-08-15;500;116;17633.2773;0.18;9
5014;2015-07-15;748;119;17266.89;0.18;9
5828;2015-07-15;51;88;16966.7553;0.18;2
11420;2015-07-15;387;161;16580.2274;0.18;9
654;2015-07-15;512;7;17720.0447;0.18;11
11403;2015-06-13;813;69;17785.2776;0.18;3
17376;2015-06-13;1116;158;17344.6449;0.18;5
9155;2015-06-13;92;47;17249.4684;0.18;4
6905;2015-06-13;298;164;16713.9247;0.18;4
5128;2015-03-26;547;15;17195.1571;0.18;4
2458;2015-03-26;1133;109;17631.1562;0.18;4
12560;2015-03-26;955;5;17132.9538;0.18;12
487;2015-03-26;330;28;17717.6137;0.18;9
600;2015-02-20;690;98;17906.5446;0.18;7
2349;2015-02-20;416;47;17249.4684;0.18;10
8228;2015-02-20;309;142;17184.529;0.18;8
12293;2015-02-20;32;78;17115.384;0.18;5
1149;2015-02-09;716;62;17052.0326;0.18;12
8870;2015-02-09;45;167;18199.8904;0.18;5
17433;2015-02-09;565;68;17204.4696;0.18;12
14492;2015-02-09;542;100;18028.7368;0.18;12
19612;2015-01-31;703;54;17780.12;0.18;4
12608;2015-01-31;444;74;18009.6518;0.18;7
5393;2015-01-31;708;144;17190.175;0.18;5
5785;2015-01-31;1149;81;17382.9556;0.18;10
7889;2015-01-14;740;8;18283.6954;0.18;3
11655;2015-01-14;409;43;18339.896;0.18;5
11260;2015-01-14;747;127;17831.8761;0.18;3
8189;2015-01-14;1131;164;16713.9247;0.18;4
3458;2015-01-10;69;52;17750.2457;0.18;4
16107;2015-01-10;143;139;17052.093;0.18;2
9934;2015-01-10;519;59;18055.7447;0.18;3
15100;2015-01-10;731;110;17185.4921;0.18;6
2240;2017-01-27;419;26;17178.5023;0.18;12
16564;2017-01-27;47;176;17551.2512;0.18;5
10948;2017-01-27;1121;159;17331.0141;0.18;6
3093;2017-01-27;1013;147;17281.0986;0.18;5
8617;2017-01-07;1;63;17379.3034;0.18;7
1267;2017-01-07;919;63;17379.3034;0.18;8
8626;2017-01-07;738;155;17907.6649;0.18;3
10475;2017-01-07;345;56;17321.6625;0.18;4
322;2016-11-18;571;122;16910.643;0.18;4
15085;2016-11-18;12;155;17907.6649;0.18;6
1262;2016-11-18;582;176;17551.2512;0.18;8
1494;2016-11-18;625;36;17591;0.18;5
12494;2016-11-09;1055;92;17448.8832;0.18;7
19162;2016-11-09;187;103;17950.1111;0.18;5
12421;2016-11-09;1064;150;17594.2658;0.18;9
13619;2016-11-09;458;60;17267.65;0.18;11
715;2016-10-23;919;153;17178.9106;0.18;6
16150;2016-10-23;451;58;17594.3922;0.18;8
14104;2016-10-23;1126;108;18215.7071;0.18;9
247;2016-10-23;862;179;17459.2253;0.18;5
19963;2016-07-04;396;169;17928.3266;0.18;2
15015;2016-07-04;999;9;17021.548;0.18;6
17796;2016-07-04;871;149;17525.4202;0.18;1
2798;2016-07-04;729;172;17640.3286;0.18;3
450;2016-04-18;875;111;17418.8217;0.18;6
2176;2016-04-18;387;101;17492.7954;0.18;4
13916;2016-04-18;223;143;17615.8517;0.18;10
12130;2016-04-18;559;72;17714.4702;0.18;4
16244;2016-04-06;427;47;17249.4684;0.18;1
17407;2016-04-06;419;120;17585.6071;0.18;7
5335;2016-04-06;62;144;17190.175;0.18;1
15730;2016-04-06;1108;144;17190.175;0.18;4
6498;2016-03-24;461;61;17536.8308;0.18;2
19376;2016-03-24;310;64;17115.1125;0.18;10
10627;2016-03-24;854;140;17251.5879;0.18;6
6765;2016-03-24;193;164;16713.9247;0.18;2
12858;2015-12-25;365;75;16943.3838;0.18;12
14014;2015-12-25;573;144;17190.175;0.18;2
3794;2015-12-25;824;64;17115.1125;0.18;3
3255;2015-12-25;442;66;18315.015;0.18;4
